"Y" "X1" "X2" "X3" "X4"
"29" 0.620530129211679 0.482617586912066 0.148907520170121 0.685114193234727 0.0509687507266654
"30" 0.41984909345892 0.0981595092024541 0.446944724615839 0.231607936830785 0.177173498768304
"31" 0.192499403540948 0.478527607361963 0.434664040954297 0.261034589867128 0.401258609760545
"32" 0.41984909345892 0.745579213280404 0.27488085772756 0.240002927937249 0.48721390050924
"33" 0.41984909345892 0.367015517863587 0.224937647723973 0.281933699305852 0.317267453498202
"34" 0.32205981476252 0.0599061710573799 0.454299924046428 0.493767308225633 0.50856381326919
"35" 0.881960305928266 0.906772524960905 0.510867501598629 0.506801636522512 0.44701464628744
"36" 0.32205981476252 0.424515818597378 0.346143783327881 0.287530360043495 0.353418332047478
"37" 0.41984909345892 0.432695777697582 0.401698750103165 0.444236860697494 0.649966768042098
"38" 0.41984909345892 0.0439071334055095 0.452898319335482 0.505446655501819 0.550765194394826
"39" 0.498420464317709 0.506074822567064 0.485263401973608 0.57210583049806 0.395853943613327
"40" 0.192499403540948 0.236857933357392 0.288765826304009 0.288178394444696 0.342084804314301
"41" 0.956855429605211 0.546613737519548 0.44794487700795 0.72747207818594 0.697998211607271
"42" 0.620530129211679 0.668711656441718 0.283668114905642 0.615965977015693 0.291468026040375
"43" 0.41984909345892 0.789726933718273 0.317477944899394 0.389801970996631 0.384418272436026
"44" 0.192499403540948 0.217009503187778 0.48241022116812 0.496226893339281 0.386994572852332
"45" 0.192499403540948 0.000962348129435718 0.615229753041825 0.235893800711453 0.299418289540008
"46" 0.41984909345892 0.216408035606881 0.407004494432242 0.261491159558883 0.590107527307856
"47" 0.714028258620547 0.580175628533622 0.336651968128772 0.503708745062236 0.430451198776476
"48" 0.564100895051112 0.784674606038735 0.464146287429983 0.131876915291447 0.407352820806318
"49" 0.669995394787953 0.20040899795501 0.475488527448428 0.672138777156139 0.347984856964326
"50" 0.41984909345892 0.688560086611332 0.868351987600769 0.661092736226581 0.12831004370293
"51" 0.32205981476252 0.121015277276555 0.222383422496806 0.401422406054527 0.529663351790068
"52" 0.933409499593163 0.295320582220618 0.492605013769811 0.636585253417535 0.467239831344405
"53" 0.41984909345892 0.579935041501263 0.352093938149059 0.48516612435515 0.41815990614952
"54" 0.32205981476252 0.56225189462288 0.502228881084383 0.338931270502372 0.475969939028937
"55" 0.789809714279795 0.390593047034765 0.870368802582387 0.639722329041529 0.64468205248802
"56" 0.192499403540948 0.0887766149404547 0.459378493361878 0.00685590940361247 0.510248821275287
"57" 0.41984909345892 0.0362083483700229 0.267593787158111 0.593608790174267 0.147694973282723
"58" 0.41984909345892 0.690605076386383 0.464512386320039 0.0217729249165251 0.604784710826458
"59" 0.41984909345892 0.736316612534584 0.34789171957591 0.484989387700278 0.420003672878662
"60" 0.41984909345892 0.428244917598941 0.599687028554614 0.231725761267367 0.726949186206979
"61" 0.32205981476252 0.0803560688078912 0.292401888458778 0.578851279492377 0.267188460655348
"62" 0.620530129211679 0.576807410080597 0.00338643331151292 0.471498489711644 0.343126621334324
"63" 0.41984909345892 0.374473715866715 0.504046235202508 0.153932177014131 0.493587092565199
"64" 0.564100895051112 0.24419583784434 0.303705564354925 0.280711270776314 0.778989943534142
"65" 0.498420464317709 0.242271141585469 0.176775441307114 0.187939255022598 0.710380803808592
"66" 0.192499403540948 0.587754120052929 0.417519718206441 0.0826439744656772 0.938067688925997
"67" 0.41984909345892 0.533622037772164 0.441561592487921 0.760669113192905 0.267839697559654
"68" 0.41984909345892 0.452544207867196 0.471742001534232 0.33816541166459 0.186536110911065
"69" 0.41984909345892 0.20738602189342 0.399938566609656 0.0859739876045747 0.531926870521326
"70" 0.498420464317709 0.259473114399134 0.633733586760293 0.447948330449826 0.139329827182393
"71" 0.41984909345892 0.200048117406472 0.645626614714397 0.589043093256716 0.292805038015441
"72" 0.498420464317709 0.237459400938289 0.257227814170468 0.479702016108662 0.418913817009765
"73" 0.41984909345892 0.220618308673163 0.376196057372087 0.364263524367493 0.617560855206784
"74" 0.564100895051112 0.573198604595212 0.610376201237946 0.667764544948034 0.144923759250875
"75" 0.620530129211679 0.420064958498737 0.661577287328008 0.565654942595198 0.114322334258462
"76" 0.669995394787953 0.341753879465897 0.725959352603551 0.554270156410467 0.365593890671931
"77" 0.32205981476252 0.524118849993985 0.695173243301254 0.540631977876106 0.478697984209643
"78" 0.192499403540948 0.198003127631421 0.328948701550083 0.319372414029768 0.163964761227766
"79" 0.714028258620547 0.763502947191147 1 0.742907079378176 0.54664186366864
"80" 0.564100895051112 0.427282569469506 0.465756425243125 0.228883246734827 0.4647693420484
"81" 0.714028258620547 0.707686755683869 0.819453420172422 0.513311436643665 0.467181644713151
"82" 0.620530129211679 0.344761217370384 0.522270319712124 0.537730551125275 0.227933796097082
"83" 0.32205981476252 0.315529892938771 0.294092821840292 0.306308629623744 0.661095497608931
"84" 0.753704722945168 1 0.378568620597614 0.468876895997695 0.591482058251416
"85" 0.32205981476252 0.190785516660652 0.630051813853591 0.395737376989447 0.500410874419451
"86" 0 0.40791531336461 0.50675019233343 0.421010718636276 0.609667738171178
"87" 0.564100895051112 0.164200649584987 0.865224490754355 0.609308896348812 0.323127483398651
"88" 0.41984909345892 0.32034163358595 0.362703170214721 0.506271426557893 0.459467485656776
"89" 0.564100895051112 0.464573559485144 0.245166699215574 0.58852761134667 0.470561051262324
"90" 0.32205981476252 0.591122338505955 0.380510425226265 0.590633723150572 0.132530092816408
"91" 0.669995394787953 0.37555635751233 0.829486118765753 0.830008794121385 0.176804758036747
"92" 0.41984909345892 0.26043546252857 0.681577052092975 0.334542310239695 0.463840571119478
"93" 0.41984909345892 0.609166365932876 0.329391152665933 0 0.739876271465902
"94" 0.41984909345892 0.137976663057861 0.43574747010761 0.442911335785947 0.496324107283096
"95" 0.753704722945168 0.667147840731385 0.236654594620466 0.557053758724715 0.377155972044509
"96" 0.498420464317709 0.543365812582702 0.385624208186873 0.536508122595737 0.38759205070624
"97" 0.41984909345892 0.676891615541922 0.212469882030634 0.395796289207738 0.281108052157761
"98" 0.753704722945168 0.36641405028269 0.257735212775986 0.671063629172329 0.39768914989777
"99" 0.853530910209948 0.865150968362805 0.375300465637541 0.78897643408172 0.312275437289734
"100" 0.32205981476252 0.361241429086972 0.324557025967255 0.534976404920172 0.609343843916599
"101" 0.620530129211679 0.409238542042584 0.295205276244636 0.667352159419997 0.231355437333419
"102" 0.564100895051112 0.70961145194274 0.494936395403978 0.451807080747885 0.135932260440888
"103" 0.192499403540948 0.35029471911464 0.605605767502724 0.513429261080247 0.344926221136224
"104" 0.669995394787953 0.646938530013232 0.539328333186228 0.508303898088932 0.486474928072574
"105" 0.498420464317709 0.360880548538434 0.571388406409126 0.682536783684497 0.206583563570031
"106" 0.41984909345892 0.0982798027186335 0.197469891978424 0.298517488754762 0.292383925867955
"107" 0.822933441389028 0.885360279080958 0.378374295630343 0.497640786578265 0.462130006389499
"108" 0.41984909345892 0.29495970167208 0.117040343059316 0.467168441667257 0.636179617267478
"109" 0.41984909345892 0.727054011788765 0.429309632290987 0.599470555894219 0.399829461100297
"110" 0.41984909345892 0.15205100445086 0.488722950812455 0.0236713711509518 0.610639859497423
"111" 0.498420464317709 0.353903524600024 0.250445295593825 0.0452568079327658 0.748362594872449
"112" 0.753704722945168 0.289185612895465 0.626066194381885 0.296161000023123 0.605172157088386
"113" 0.714028258620547 0.521231805605678 0.396872229950246 0.450584652218347 0.567636766827597
"114" 0.714028258620547 0.724768434981354 0.250360310867579 0.287545088098068 0.561207164542829
"115" 0.498420464317709 0.101046553590761 0.726874668581416 0.534902764647308 0.372162652784942
"116" 0.822933441389028 0.184650547335499 0.395375013611727 0.866342904752345 0.377075251926665
"117" 0.32205981476252 0.565499819559726 0.581850708443319 0.451203230510402 0.206628563095047
"118" 0.32205981476252 0.0464332972452784 0.377402276119013 0.464694128499036 0.218137530453632
"119" 0.41984909345892 0.832792012510526 0.426643716286918 0.296661753878596 0.637664848350024
"120" 0.41984909345892 0.728738121015277 0.363567381647452 0.271741885541513 0.281793574375147
"121" 0.192499403540948 0.10826416456153 0.242819153772809 0.264068569109113 0.484437627609188
"122" 0.498420464317709 0.3042223024179 0.744969459705288 0.692581316903108 0.473160198538869
"123" 0.498420464317709 0.793215445687478 0.367880653238602 0.522928856279667 0.222826659850881
"124" 0.192499403540948 0.418140262239865 0.168836169414021 0.438389823032115 0.118820285727718
"125" 0.669995394787953 0.608805485384338 0.322012577050301 0.383866565003815 0.754720644578691
"126" 0.564100895051112 0.12666907253699 0.207968827841859 0.451792352693312 0.603493982029645
"127" 0.32205981476252 0.242992902682545 0.482627117349713 0.141928812537345 0.676841455127963
"128" 0.192499403540948 0.862023336942139 0.57199995345768 0.12885471849312 0.449076381479758
"129" 0.498420464317709 0.455190665223144 0.467109009521768 0.339358384084982 0.290676601671139
"130" 0.41984909345892 0.294478527607362 0.194291908191682 0.419567369288147 0.651532502354237
"131" 0.32205981476252 0.289546493444003 0 0.0626226570794886 0.538525396597062
"132" 0.714028258620547 0.689763021773126 0.458496552492491 0.49326655437016 0.232305718000278
"133" 0.192499403540948 0.396006255262842 0.336611953852298 0.369683448450263 0.275130958607866
"134" 0.32205981476252 0.340310357271743 0.041642692644097 0.0970833591687957 0.945693301314639
"135" 0.979007115172017 0.392156862745098 0.443308680311475 0.820170453666792 0.316835680982217
"136" 0.753704722945168 0.826055575604475 0.646529960581747 0.267853679134308 0.801160239406661
"137" 0.498420464317709 0.460363286418862 0.477339993667081 0.228706510079954 0.624286028691506
"138" 0.41984909345892 0.226151810417418 0.884052543795295 0.504047490317409 0.547880633328837
"139" 0.41984909345892 0.781667268134248 0.385817554566747 0.18897021884269 0.456608909551932
"140" 0.956855429605211 0.404547094911584 0.836795504972645 0.523370697916849 0.666000748995706
"141" 0.753704722945168 0.255864308913749 0.28000982652897 0.636997638945571 0.720210639786762
"142" 0.620530129211679 0.719956694334175 0.390064601911256 0.492309230822931 0.400791187792163
"143" 0.192499403540948 0.454348610609888 0.333206657028307 0.530366523838903 0.427436479349257
"144" 0.753704722945168 0.492120774690244 0.114146118072093 0.478140842323951 0.391674402035004
"145" 1 0.534945266450138 0.651006049303339 0.981177546256033 0.642858360977083
"146" 0.669995394787953 0.17743293636473 0.517268455655874 0.563813935773605 0.296230317707903
"147" 0.32205981476252 0.231925899194034 0.417557540182545 0.635230272396842 0.243414484352997
"148" 0.979007115172017 0.762179718513172 0.349994366410191 1 0.401588671854994
"149" 0.979007115172017 0.44015397570071 0.366744775153333 0.755337557437572 0.450797216424814
"150" 0.498420464317709 0.786358715265247 0.245294636729942 0.333084232836993 0.295882270105924
"151" 0.32205981476252 0.454108023577529 0.596952201392684 0.457860311177283 0.483081272368378
"152" 0.32205981476252 0.304823769998797 0.0647540273078169 0.266999451969089 0.664924267509033
"153" 0.32205981476252 0.19571755082401 0.471996929423825 0.549851740038643 0.00242882980243258
"154" 0.956855429605211 0.679417779381691 0.702730132893815 0.705733469636569 0.521528625519773
"155" 0.498420464317709 0.381210152772766 0.590595348629547 0.567937791053973 0.310204931136637
"156" 0.192499403540948 0.0161193311680501 0.601252209911115 0.479215990307762 0.496413457593807
"157" 0.498420464317709 0.574642126789366 0.389833268381238 0.327296107389904 0.732311245455485
"158" 0.32205981476252 0.228317093708649 0.238498176283696 0.559572256056655 0.193946361582659
"159" 0.32205981476252 0.127751714182606 0.273083469839916 0.109166255140275 0.759996115127977
"160" 0.41984909345892 0.198845182244677 0.391567362175536 0.454487586680124 0.60859916445614
"161" 0.192499403540948 0.536749669192831 0.123879191762814 0.132765016982183 0.448847123853481
"162" 0.192499403540948 0.411644412366174 0.693020206410583 0.550485046385271 0.414453412879736
"163" 0.669995394787953 0.162516540358475 0.49249732017542 0.423676496513943 0.364423220865095
"164" 0.564100895051112 0.44243955250812 0.331360416099401 0.465342162900237 0.436560791582328
"165" 0.32205981476252 0.676410441477205 0.38179057930994 0.271344228068049 0.410703436388341
"166" 0.192499403540948 0.0922651269096595 0.387672356459655 0.241372637012514 0.443129970403826
"167" 0.192499403540948 0.363045831829664 0.224937647723973 0.381230243235294 0.497605397876554
"168" 0.714028258620547 0.52063033802478 0.552541300574842 0.802909173707536 0.377236698157535
"169" 0.620530129211679 0.445567183928786 0.40330399222691 0.558629660563999 0.438774870206044
"170" 0.41984909345892 0.37098520389751 0.129067929199195 0.203639361197143 0.8831881968517
"171" 0.498420464317709 0.478287020329604 0.315083391616967 0.424825284770617 0.586756753219305
"172" 0.41984909345892 0.55070371706965 0.652869659682682 0.542031143060516 0.439826594309484
"173" 0.41984909345892 0.744376278118609 0.395490239534111 0.158159128676509 0.45603224035846
"174" 0.41984909345892 0.191747864790088 0.688861039185454 0.376988563518344 0.656272970965415
"175" 0.498420464317709 0.503909539275833 0.315367700120295 0.448110339050126 0.486386280701822
"176" 0.41984909345892 0.560567785396367 0.486525660765205 0.570868673913949 0.401231108963542
"177" 0 0.47696379165163 0.628942176969918 0.334689590785422 0.451170390378308
"178" 0.41984909345892 0.3640081799591 0.588548490871623 0.48693349090388 0.745316605028696
"179" 0.32205981476252 0.357392036569229 0.559273880924773 0.308900767228547 0.351288831927417
"180" 0.41984909345892 0.569950679658366 0.399632227397533 0.571649260806305 0.360230014503175
"181" 0.669995394787953 0.980151569830386 0.809926290184987 0.534608203555853 0.216656118653398
"182" 0.32205981476252 0.159749789486347 0.509520026522856 0.463206594987189 0.479755617208505
"183" 0.669995394787953 0.694093588355588 0.542902966605872 0.691609265301307 0.108844469981188
"184" 0.41984909345892 0.279321544568748 0.390257351389714 0.553047727880929 0.385339623349697
"185" 0.41984909345892 0.24648141465175 0.436606160842716 0.566037872014089 0.0360082182989905
"186" 0.41984909345892 0.174185011427884 0.541619897764137 0.503473096189072 0.470590224634804
"187" 0.564100895051112 0.449897750511247 0.135987838208133 0.60044260749602 0.101158573701181
"188" 0.41984909345892 0.911824852640443 0.504331101955807 0.132859276531449 0.407546388502715
"189" 0.192499403540948 0.336220377721641 0.370775035274565 0.101612235949915 0.701678679658224
"190" 0 0.350775893179358 0.421183820561711 0.439568067397934 0.721814153183351
"191" 0.41984909345892 0.492241068206424 0.555086899209611 0.371804288308738 0.351971904418025
"192" 0.669995394787953 0.476242030554553 0.679119820000992 0.595479253105005 0.523473919187187
"193" 0.41984909345892 0.55768074100806 0.450127975030111 0.25315508067071 0.431834377516857
"194" 0.41984909345892 0.23276795380729 0.438284724798902 0.456637882647745 0.46625103536901
"195" 0.498420464317709 0.650186454950078 0.53483879080121 0.50560866410212 0.494092398810098
"196" 0.41984909345892 0.530975580416216 0.526764174077181 0.214582305744692 0.374602744795876
"197" 0.192499403540948 0.310838445807771 0.458165685039964 0.187880342804307 0.528319318961021
"198" 0.41984909345892 0.42162877420907 0.66962962614527 0.554697269993076 0.213088614094586
"199" 0.669995394787953 0.307831107903284 0.33296597761721 0.603034745100823 0.100474817656168
"200" 0.498420464317709 0.520028870443883 0.513381772093852 0.330182806086162 0.655570972897437
"201" 0.32205981476252 0.545049921809214 0.554880667150401 0.422247875220387 0.398621602903866
"202" 0.41984909345892 0.532058222061831 0.463010787683802 0.26657233838648 0.559862348784399
"203" 0.41984909345892 0.338987128593769 0.226839537162598 0.117767439010758 0.743194842018184
"204" 0.32205981476252 0.456153013352581 0.677826513519034 0.427977088449184 0.607466698117653
"205" 0.41984909345892 0.415132924335378 0.404144117816755 0.196393158347353 0.575771670065576
"206" 0.41984909345892 0.141344881510887 0.435373966146578 0.189618253243891 0.454131188388487
"207" 0.41984909345892 0.298929387706003 0.77722519596545 0.475828537756031 0.437269978922785
"208" 0.41984909345892 0.168892096715987 0.452197003868992 0.340050602649901 0.345500663211906
"209" 0.41984909345892 0.723324912787201 0.624036475517014 0.416179916736416 0.0731475960110009
"210" 0.32205981476252 0 0.218304559202119 0.363055823892528 0.765610763052951
"211" 0.32205981476252 0.230602670516059 0.348328371302907 0.241225356466787 0.176544574517236
"212" 0.32205981476252 0.252496090460724 0.679655728306777 0.487493156977644 0.524295459911917
"213" 0.32205981476252 0.629977144231926 0.593442677893411 0.51376800633542 0.375408378035726
"214" 0.564100895051112 0.759412967641044 0.483458249558334 0.748916125643855 0
"215" 0.498420464317709 0.155539516420065 0.289841076632499 0.194684704016915 0.770561575023904
"216" 0.620530129211679 0.496451341272705 0.356560157546744 0.666218099217896 0.0276720723994596
"217" 0.41984909345892 0.498977505112474 0.389756148922404 0.0766143089235957 0.794916215357702
"218" 0.41984909345892 0.62456393600385 0.173909815468064 0.0495794919498663 0.659452769126612
"219" 0.192499403540948 0.371225790929869 0.515114411232986 0.042343598738277 0.660994871087156
"220" 0.41984909345892 0.333453626849513 0.352924995323219 0.31599968953261 0.163218574199961
"221" 0.32205981476252 0.497293395885962 0.541064702306071 0.404456385296512 0.460277199110287
"222" 0.753704722945168 0.575484181402622 0.919065890309874 0.8271368234797 0.527342703404813
"223" 0.564100895051112 0.330325995428846 0.609482949345203 0.586009114014731 0.461145350140742
"224" 0.620530129211679 0.410802357752917 0.337931836399721 0.329461131412098 0.441562564917014
"225" 0.564100895051112 0.488030795140142 0.437016657641166 0.171252369191679 0.859782043089992
"226" 0.853530910209948 0.643450018044028 0.499802161843008 0.7401382051185 0.741958416199593
"227" 0.32205981476252 0.451341272705401 0.387054355319735 0.336942983135052 0.483995175725801
"228" 0.41984909345892 0.266570431853723 0.642848500380897 0.552178772661137 0.325532331638636
"229" 0.498420464317709 0.331528930590641 0.42193814466095 0.178424931768605 0.623566320749351
"230" 0.32205981476252 0.118849993985324 0.708549511339607 0.522722663515648 0.221359964902186
"231" 0.41984909345892 0.472753518585348 0.735571581517476 0.425797336372418 0.432738562354738
"232" 0.498420464317709 0.315048718874053 0.453230401944737 0.270460544793684 0.420758793449252
"233" 0.41984909345892 0.708528810297125 0.207049400992898 0.254878263055721 0.266609969320182
"234" 0.32205981476252 0.292313244316131 0.529565715223591 0.328636360356024 0.509706970639802
"235" 0.41984909345892 0.379886924094791 0.668772430518636 0.607747722564101 0.19932576274942
"236" 0.32205981476252 0.180801154817755 0.524554110883863 0.122210893075355 0.907593352090248
"237" 0 0.520149163960063 0.694487117496696 0.418713142122928 0.265694767237687
"238" 0.41984909345892 0.729941056177072 0.484758187835587 0.362540341982482 0.133266552221015
"239" 0.41984909345892 0.183207025141345 0.21342944416967 0.254421693363966 0.163346440393061
"240" 0.620530129211679 0.629495970167208 0.179054893734548 0.584624676884893 0.545125928691847
"241" 0.41984909345892 0.331649224106821 0.237040656656975 0.132638355712858 0.60375203442074
"242" 0.714028258620547 0.517141826055576 0.676753133088089 0.524313293409505 0.629432453509867
"243" 0.564100895051112 0.413087934560327 0.313091653617321 0.253110896506991 0.753511083383131
"244" 0.498420464317709 0.198003127631421 0.519313573845424 0.565478205940325 0.522348942654068
"245" 0.498420464317709 0.521472392638037 0.224029037977912 0.477036238230996 0.411147233855184
"246" 0.32205981476252 0.25357873210634 0.252356122178523 0.290755803994926 0.448102340382614
"247" 0.192499403540948 0.375315770479971 0.285618159340398 0.489584540726974 0.316962653483598
"248" 0.822933441389028 0.819439432214604 0.528200646006306 0.671490742754939 0.0610576093855732
"249" 0.714028258620547 0.501744255984602 0.934041519079436 0.806974116769613 0.416848722557662
"250" 0.41984909345892 0.662696980632744 0.353518313191497 0.259694336901008 0.83656257892872
"251" 0.498420464317709 0.666426079634308 0.277343382794771 0.615553591487656 0.31328701533426
"252" 0.822933441389028 0.323108384458078 0.488434972975708 0.474031715098156 0.432964717792977
"253" 0.564100895051112 0.0957536388788644 0.558519752037382 0.314335419365889 0.608113712168693
"254" 0.41984909345892 0.609286659449056 0.824621006678802 0.659443194114434 0.533673044306122
"255" 0.620530129211679 0.685673042223024 0.344393716226448 0.476830045466977 0.186843512989433
"256" 0.714028258620547 0.870564176590882 0.797869999237586 0.479613647781226 0.423111224762243
"257" 0.32205981476252 0.766750872127992 0.412442543480405 0.186834650929642 0.476732012583324
"258" 0.498420464317709 0.297726452544208 0.425214852653378 0.474178995643883 0.441021579409576
"259" 0.753704722945168 0.779261397810658 0.205471868050331 0.390037619869795 0.415511187456093
"260" 0.714028258620547 0.415012630819199 0.49450627106443 0.622534689355137 0.241725137469033
"261" 0.908508652898635 0.860820401780344 0.489658480417969 0.59019188151339 1
"262" 0 0.154697461806809 0.495258904195369 0.247425867441912 0.604913847905531
"263" 0.564100895051112 0.092626007458198 0.244270816997805 0.384544055514161 0.79083885145249
"264" 0.41984909345892 0.32022134006977 0.37779116288718 0.277456370715738 0.700026562089122
"265" 0.564100895051112 0.551425478166727 0.200376869996686 0.358622679466132 0.216815530871942
"266" 0.714028258620547 0.188620233369422 0.550611901029611 0.469097816816286 0.630122203463778
"267" 0.32205981476252 0.545410802357753 0.253034914315953 0.336162396242697 0.162920302737816
"268" 0.32205981476252 0.256465776494647 0.242861870724135 0.441703635310982 0.295882270105924
"269" 0.192499403540948 0.486827859978347 0.519278337828834 0.15312213401263 0.870781759898593
"270" 0.41984909345892 0.52532178515578 0.11690043438852 0.040577704995005 0.762354106931583
"271" 0.41984909345892 0.529171177673524 0.183157705200882 0.125035733942407 0.642361378721184
"272" 0.41984909345892 0.625045110068568 0.443420124448988 0.427638343194011 0.557145501966749
"273" 0.41984909345892 0.378202814868278 0.0981225553638919 0.116612759532255 0.694806300667635
"274" 0.32205981476252 0.0500421027306629 0.600985916331307 0.551221449113909 0.183949834232973
"275" 0.881960305928266 0.618669553711055 0.132439791233281 0.560632675985892 0.317699413069211
"276" 0.564100895051112 0.170335618910141 0.767828691162507 0.604139349193779 0.432540712190577
"277" 0.41984909345892 0.139660772284374 0.152506082796216 0.362982183619664 0.389957978436861
"278" 0.41984909345892 0.524840611091062 0.373234581572939 0.583328608082491 0.223354368560692
"279" 0.620530129211679 0.584626488632263 0.484469414273049 0.617203133599803 0.211661307144322
"280" 0.41984909345892 0.447732467220017 0.604709546934192 0.278369510099248 0.35642272959743
"281" 0.498420464317709 0.260676049560929 0.662470676246052 0.477949377614506 0.667953816194314
"282" 0.753704722945168 0.581498857211596 0.480601478680626 0.111895363652605 0.866297986410395
"283" 0.498420464317709 0.287260916636594 0.479189077319851 0.52326760153484 0.349845336648595
"284" 0.564100895051112 0.75821003247925 0.378179944360956 0.131473366596154 0.63868887678895
"285" 0.41984909345892 0.273908336340671 0.503405078484473 0.412262254220066 0.0634863154396372
"286" 0.498420464317709 0.475399975941297 0.470065634965481 0.440952504527772 0.209400719195247
"287" 0.753704722945168 0.357031156020691 0.602915428588267 0.779064453354263 0.626414515893111
"288" 0.32205981476252 0.113557079273427 0.420957446061082 0.166185918418655 0.870211177092995
"289" 0.564100895051112 0.175869120654397 0.326089594943555 0.476167283011204 0.109635664312005
"290" 0.41984909345892 0.0291110309154336 0.431895719984482 0.438109989995232 0.694463471804847
"291" 0.620530129211679 0.401419463490918 0.471341309159901 0.644788779814553 0.099596724101703
"292" 0.498420464317709 0.492000481174065 0.0326192390793565 0.174890198671147 0.523017730782227
"293" 0.41984909345892 0.656321424275232 0.366196098428399 0.308090724227046 0.1654379439784
"294" 0.564100895051112 0.330085408396487 0.56927997342756 0.204817605562963 0.680608021043092
"295" 0.564100895051112 0.681342475640563 0.441115186802778 0.423529215968216 0.288774915732342
"296" 0.41984909345892 0.702634428004331 0.307998134615415 0.0180040157513598 0.657276393424081
"297" 0.498420464317709 0.549380488391676 0.490557454120566 0.602327798481331 0.327634867565664
"298" 0.41984909345892 0.594971731023698 0.223552869732715 0.448360715977862 0.27851737123709
"299" 0.41984909345892 0.43089137495489 0.573663403860289 0.441114513128072 0.694703444113789
"300" 0.498420464317709 0.685552748706845 0.235753378934242 0.336177124297269 0.381577799880795
