19.235	54.026	5.5239	82.237	43.232	385
19.154	28.669	1.2322	85.881	46.413	225
16.539	40.326	3.8729	77.661	35.309	345
19.019	43.471	2.79	84.741	32.633	145
16.891	31.344	2.0772	85.241	34.045	185
16.333	43.867	2.8694	93.653	36.702	425
20.573	35.94	1.808	95.155	19.374	185
18.54	31.558	3.0213	69.747	34.419	105
21.077	43.467	2.8705	67.391	37.398	185
18.401	34.442	4.0108	86.914	56.9	625
20.212	43.519	3.8521	79.103	38.353	145
17.549	48.401	3.2755	82.963	33.745	185
19.924	39.407	4.2354	74.099	31.668	305
21.252	37.017	1.1186	83.619	21.431	185
19.143	41.59	2.9231	91.259	21.726	145
18.267	36.282	3.7694	94.226	61.161	545
18.148	30.686	1.4274	96.388	29.318	185
23.377	36.579	3.2283	88.076	64.645	425
17.22	31.353	2.3314	95.973	21.713	305
18.839	42.648	3.1535	84.547	23.213	145
21.24	43.447	1.2709	84.776	35.984	145
19.601	45.599	2.5223	90.425	29.993	225
15.45	36.549	3.1999	74.384	35.659	145
21.052	43.592	4.555	85.945	41.025	385
21.132	39.415	2.5063	70.46	35.114	185
16.599	37.014	5.927	80.785	36.295	505
15.834	33.28	2.6557	93.914	33.072	265
17.551	32.878	3.5543	79.123	29.178	185
21.818	40.788	4.1333	67.922	27.692	305
19.427	37.74	2.1509	88.768	27.159	185
17.341	39.935	2.8439	66.871	40.862	185
18.082	32.83	2.6332	85.037	30.94	105
17.561	36.182	2.9986	89.571	22.293	145
16.468	38.523	2.3536	79.594	39.987	185
19.228	35.774	3.1501	76.959	25.891	225
17.571	41.157	1.8954	91.461	29.328	145
20.01	32.798	3.089	76.942	37.32	185
20.655	36.239	0.36417	90.38	25.983	105
17.182	41.521	3.9623	76.158	38.384	425
17.518	44.936	2.9764	82.78	25.832	145
17.452	39.261	3.5976	79.76	33.596	225
17.908	35.941	1.8557	81.764	30.291	145
21.049	36.876	3.3874	81.657	33.272	305
19.184	45.662	3.2105	90.57	39.003	185
17.741	36.434	1.773	86.087	39.222	265
23.606	43.069	2.9141	96.712	56.033	585
22.725	44.187	1.2761	83.007	38.368	185
16.228	48.448	5.6077	70.233	41.54	185
19.002	37.849	3.552	75.918	29.073	185
16.539	34.24	1.7742	94.466	31.996	225
19.595	41.406	2.9117	81.578	32.741	145
19.87	48.776	4.5743	85.268	43.786	185
15.306	37.977	3.0194	91.185	17.546	185
19.666	43.621	3.2168	79.556	35.036	185
20.939	43.91	1.6637	83.86	29.999	185
17.163	45.198	3.3547	85.923	38.622	145
16.486	41.633	1.4883	90.482	26.714	145
17.29	44.173	4.522	82.092	35.985	225
19.016	39.01	3.0387	73.999	41.701	225
17.141	34.532	1.0937	83.109	23.538	105
18.285	42.787	3.1486	82.254	23.009	65
20.297	31.786	4.0142	86.602	38.432	305
18.184	34.263	3.3689	78.486	34.832	105
20.834	41.059	4.7406	69.246	36.484	345
18.826	39.056	2.3408	72.972	38.395	185
17.28	44.045	3.7939	78.822	41.079	185
19.387	40.216	2.2866	90.036	27.693	225
17.669	42.487	4.2946	88.333	38.325	265
16.984	39.736	0.87038	98.135	40.255	225
17.625	47.874	2.6097	93.928	30.787	105
18.976	36.407	3.9357	81.124	34.241	185
15.228	42.836	3.2271	82.211	19.317	145
19.723	45.523	5.0959	70.541	29.63	185
16.71	40.384	3.8842	85.859	40.844	225
21.913	31.473	2.2512	87.733	37.888	305
15.078	38.926	1.7727	85.613	33.609	185
18.646	41.956	3.0398	91.192	21.29	185
18.239	34.278	4.5805	67.959	42.773	185
16.02	38.58	3.5196	79.901	33.024	225
22.666	39.653	2.5439	98.019	43.653	505
19.156	41.412	2.5692	79.841	22.191	185
20.139	38.114	4.5878	90.813	59.931	745
17.196	33.247	3.0438	77.647	25.049	145
21.386	36.189	0.022874	95.498	43.291	225
16.637	37.12	0.83735	93.654	31.155	185
17.386	43.55	3.7346	82.809	36.075	105
17.024	35.592	3.2022	90.538	31.632	225
16.497	37.86	2.1977	80.36	40.386	225
15.554	36.858	1.1638	94.842	28.402	225
18.994	47.007	2.9358	82.803	30.307	185
18.479	35.548	2.2817	83.114	37.943	305
17.092	44.345	3.9646	86.309	32.336	545
18.579	41.294	4.0565	71.524	31.666	225
18.775	36.282	3.5976	67.239	36.549	225
15.828	36.543	3.9985	82.053	32.649	305
17.947	36.515	4.4986	84.138	38.152	545
19.61	39.411	4.8065	73.944	34.266	225
18.73	45.478	3.4435	77.586	34.189	225
19.487	38.817	1.8547	87.076	26.915	185
22.008	33.14	1.938	86.39	44.869	185
20.93	39.144	2.0318	78.092	31.795	185
21.45	37.443	3.285	79.723	21.588	225
19.642	44.356	3.725	83.053	33.543	185
18.519	47.133	2.7538	88.798	43.333	185
18.894	37.182	2.6588	87.217	44.091	225
18.427	50.466	3.5983	90.347	34.215	705
18.186	50.208	5.6803	72.526	39.016	345
17.579	31.548	0.92442	91.483	34.181	185
20	36.314	2.5586	89.093	35.208	265
15.157	39.943	2.123	83.394	26.489	145
15.586	34.092	2.8651	94.058	33.791	225
21.4	35.851	6.8345	81.686	27.365	745
16.318	30.614	4.1246	68.903	24.116	145
17.476	32.308	3.7251	79.276	33.875	385
18.514	39.686	4.2716	75.404	42.841	385
19.131	46.175	3.1204	88.589	37.523	145
17.331	37.636	3.3983	92.066	26.651	585
19.704	47.628	3.4878	88.469	35.22	225
21.367	36.569	0.93741	89.528	48.83	265
19.363	45.106	3.6047	89.247	62.077	385
21.986	41.139	2.7646	75.177	48.661	305
16.225	31.197	2.5093	81.261	35.694	185
19.885	35.904	3.3389	82.284	39.375	185
17.944	36.26	3.2468	84.234	37.328	185
19.316	38.592	3.6915	67.423	35.826	145
23.085	46.598	6.1491	81.614	42.481	785
16.999	38.148	3.1452	83.972	21.631	185
20.769	33.78	3.0611	86.299	55.36	545
17.893	28.852	0.70391	97.993	29.784	145
20.663	46.632	4.202	69.197	40.011	385
21.655	45.237	4.4931	72.707	40.356	385
18.856	45.14	2.9506	88.573	19.703	145
17.175	31.425	2.4425	90.448	27.812	185
17.504	34.029	3.3525	94.459	33.288	265
19.089	41.846	2.8993	79.64	33.307	145
19.427	36.442	4.0054	74.612	34.945	185
18.963	45.361	3.785	85.13	39.208	145
17.593	47.318	4.7472	84.209	31.223	225
16.404	43.471	0.89201	91.324	21.256	105
20.52	36.262	2.1366	71.998	36.549	185
15.769	31.544	3.2883	82.368	21.568	185
17.042	30.515	2.913	78.853	27.67	225
22.301	49.107	3.3012	82.461	37.59	385
17.221	43.764	3.0862	70.755	41.889	225
16.205	39.828	2.273	84.339	18.77	265
21.962	32.85	2.5961	75.903	38.65	185
19.898	39.3	0.80448	95.945	15.507	425
21.587	38.848	0.94015	81.895	26.136	265
16.727	44.131	4.0442	77.523	40.384	185
15.936	34.346	3.2019	71.992	28.491	105
21.737	44.471	3.4382	71.668	37.414	385
16.354	49.594	3.1265	83.296	35.3	185
22.498	37.647	0.78654	91.514	39.096	225
17.804	49.181	3.9065	87.432	34.155	185
17.727	36.173	3.4822	83.738	32.093	185
18.263	30.051	2.8371	79.991	28.053	105
18.067	35.215	3.6771	88.631	41.615	145
16.048	43.039	1.7902	85.859	23.898	185
17.473	34.853	2.5453	93.596	25.06	425
21.601	33.304	2.3063	77.647	28.891	225
20.584	39.001	2.1235	72.397	35.753	185
16.981	35.809	1.6826	72.514	35.44	145
19.543	35.977	4.9011	83.957	41.829	345
18.661	37.179	3.061	89.868	33.614	185
19.042	38.051	1.8171	81.674	26.779	105
19.258	31.55	0.79734	93.815	33.711	185
17.582	35.043	2.9877	79.384	33.184	185
19.7	38.467	1.7636	82.771	51.621	185
16.863	37.318	1.8202	88.033	49.323	185
20.442	38.656	2.8705	79.48	35.923	105
18	43.368	3.7108	82.427	37.818	145
18.064	41.889	4.679	73.874	29.354	225
17.968	35.712	3.5355	93.529	23.978	385
17.398	36.792	3.2357	87.712	35.943	145
18.106	49.13	3.167	80.485	34.192	225
19.009	49.405	4.842	77.748	40.287	385
15.675	38.477	0.34619	95.111	22.031	185
17.229	45.259	2.3162	83.889	27.03	185
21.377	39.379	5.1297	63.233	47.643	265
19.289	31.84	2.7651	86.013	21.384	305
16.171	37.77	4.327	81.088	35.21	425
20.204	34.447	4.5521	70.63	41.274	385
16.717	36.915	3.1306	88.608	20.697	185
20.463	38.956	1.6174	85.2	31.927	185
19.71	44.522	2.0499	86.131	29.358	145
16.632	41.282	3.2298	89.268	31.459	385
16.587	32.565	1.7722	71.9	33.312	185
16.126	33.962	0.78595	93.058	28.265	145
15.667	38.379	3.5605	78.887	32.095	185
20.023	39.784	3.0991	84.739	23.031	225
18.616	38.892	1.5988	83.921	32.568	265
17.675	40.6	2.0313	81.471	27.391	225
15.429	38.542	3.4766	86.784	22.817	185
20.406	41.117	3.3564	76.158	39.806	105
18.356	35.515	2.5548	76.803	25.641	105
15.064	32.677	2.5098	93.215	33.444	145
20.763	33.081	2.3273	80.952	29.65	225
15.102	43.246	2.7535	91.938	34.046	105
19.581	36.761	3.6875	81.174	42.251	225
16.671	31.727	2.6708	77.745	29.656	345
17.728	31.97	1.2215	85.86	37.213	145
17.629	43.2	3.4089	77.449	37.742	385
19.102	37.938	3.0432	88.069	24.214	225
17.516	30.427	3.2167	89.452	22.124	185
20.146	29.726	1.0788	95.941	26.588	265
21.813	42.659	1.4108	85.29	38.043	185
16.959	45.596	2.4885	84.604	34.365	225
18.848	38.929	2.3489	77.437	31.76	225
17.623	35.424	4.1392	68.82	26.663	345
20.207	30.759	3.8513	78.515	39.224	585
19.724	39.464	3.9208	81.673	31.603	185
18.994	50.568	3.2737	85.061	28.735	145
20.712	46.289	3.577	94.298	38.984	505
17.429	29.343	1.6808	87.381	29.156	145
20.442	40.956	3.496	84.662	35.656	345
16.427	33.43	2.7695	80.508	31.855	145
17.451	38.428	2.3809	87.029	24.4	265
20.228	50.523	3.7253	80.847	38.401	185
19.598	33.486	2.3272	71.88	39.654	145
21.021	30.402	3.397	79.371	23.57	305
17.243	37.726	4.803	80.368	40.725	425
18.032	42.827	5.3344	89.155	37.64	425
19.478	40.596	1.5017	80.693	38.934	185
19.708	38.998	1.9453	88.903	30.409	185
18.679	41.217	3.7631	72.317	26.273	145
17.98	37.692	3.0293	91.976	31.629	65
18.875	39.039	3.3215	81.886	37.131	345
20.321	33.612	2.35	73.914	37.614	185
18.115	32.83	1.959	78.498	32.744	185
17.033	34.339	2.0014	79.463	29.223	105
15.881	32.201	2.0716	77.506	34.493	185
16.008	37.686	1.1731	96.048	36.909	145
19.526	42.86	3.0741	79.311	20.708	185
16.944	52.166	3.4671	86.691	40.342	185
18.222	44.854	4.1712	73.55	33.223	185
15.163	40.485	2.8769	82.699	32.75	145
18.184	34.245	2.3282	95.703	32.917	225
17.687	34.468	2.1245	90.201	29.532	145
20.905	34.807	0.16698	90.087	31.578	185
17.347	35.91	1.6537	88.744	37.924	185
16.064	38.2	3.4992	79.466	31.246	225
16.898	36.518	2.518	88.884	32.781	185
18.67	34.739	3.5401	70.207	39.797	345
19.5	38.236	5.2095	76.502	59.039	185
17.817	33.858	3.0487	85.417	20.789	145
15.435	32.199	1.6471	85.463	35.199	105
17.008	29.818	4.5192	73.686	26.312	225
18.208	30.024	0.83651	91.195	24.195	185
16.868	39.35	3.414	81.152	34.156	105
21.562	36.766	1.3278	83.639	44.629	185
18.239	43.39	2.366	82.787	24.695	185
20.256	31.671	0.38137	90.152	52.219	185
20.462	41.419	3.6968	85.24	42.363	185
16.562	38.547	2.9419	89.279	36.025	185
19.421	45.693	3.7155	84.398	25.028	145
15.587	42.469	3.4419	66.671	29.64	65
18.11	33.597	4.6011	81.544	37.054	425
18.458	40.878	2.2296	84.296	31.428	145
15.996	42.487	3.586	91.646	21.387	145
19.61	38.159	3.4402	82.999	40.411	225
17.519	39.633	4.367	84.006	43.528	665
20.708	32.578	2.2971	73.64	36.838	185
22.334	41.847	1.7974	83.473	28.306	185
17.081	43.399	4.2876	69.683	30.024	225
22.644	39.961	0.94682	81.902	48.775	185
19.008	34.878	2.4951	83.568	30.264	145
22.355	40.39	3.8722	83.743	38.565	425
15.834	32.753	2.2428	78.889	36.441	145
16.07	39.307	4.193	76.951	27.272	185
17.283	35.932	3.4695	85.736	27.89	185
15.642	31.005	1.8783	84.82	33.789	105
18.233	42.458	3.9009	78.219	39.866	225
18.4	34.212	3.5971	73.557	36.254	145
16.841	32.987	1.4998	85.535	41.956	225
20.764	35.71	3.2823	72.986	57.34	305
20.728	38.224	2.9204	77.36	39.349	265
19.608	38.408	4.9841	91.288	20.152	705
17.93	40.468	3.6958	74.811	35.619	305
18.006	33.425	0.35202	92.731	25.009	225
17.409	44.19	4.0831	75.946	31.157	305
22.22	39.551	4.052	99.346	57.332	625
24.161	42.239	4.1315	92.693	35.753	585
16.07	32.771	2.7703	86.099	29.434	145
16.18	40.57	2.3452	72.725	35.717	185
21.049	43.426	4.3657	71.445	41.819	465
19.631	39.576	4.1344	78.904	41.792	225
18.486	45.624	3.7824	82.151	36.614	105
15.918	33.019	1.8379	80.555	25.273	185
19.271	39.429	3.9292	81.477	34.55	225
21.629	35.04	2.6914	81.057	21.677	185
17.198	34.296	0.75907	91.441	21.416	145
19.553	31.704	3.0172	86.726	27.081	425
22.031	45.284	4.8492	72.838	29.898	305
22.68	35.518	3.0327	87.565	41.948	265
19.932	40.859	3.8624	89.274	31.326	665
16.788	37.133	0.62848	86.173	33.453	185
18.076	41.99	1.8064	87.423	60.938	185
20.604	34.064	4.2242	78.341	39.027	225
15.831	36.814	1.6836	83.169	38.525	105
16.668	36.992	3.9834	91.127	32.822	385
17.078	31.735	1.3208	91.647	23.882	225
20.271	39.937	0.83594	82.646	23.898	105
15.233	42.795	1.967	80.929	33.38	185
21.658	36.305	3.5953	74.589	39.032	225
17.239	35.652	1.1068	87.969	39.933	145
19.259	39.819	3.8666	68.638	32.74	265
17.82	37.712	1.2562	89.068	32.423	225
20.963	39.698	3.1124	70.59	41.483	265
20.93	35.109	0.91006	87.611	29.605	145
17.113	38.103	3.888	65.346	39.639	185
17.082	36.548	2.9271	82.946	31.928	345
21.241	34.206	5.2296	68.283	31.363	385
19.198	41.006	2.7909	83.766	34.907	145
20.61	33.102	3.827	80.788	36.468	425
16.211	38.08	3.052	84.994	23.578	185
18.519	40.086	2.5857	84.246	28.28	345
18.619	31.538	3.5199	81.173	34.991	185
18.182	44.697	3.3961	89.996	36.341	225
19.03	47.566	4.2193	92.993	29.866	665
18.852	38.787	2.2087	97.402	33.961	305
19.104	40.254	2.393	75.52	29.296	105
16.843	39.041	3.9777	75.133	42.216	145
15.246	35.536	3.736	73.723	39.235	105
15.732	34.427	3.975	76.475	34.084	145
16.48	48.083	4.1467	82.796	31.941	265
18.699	34.18	1.3693	99.21	31.678	265
17.069	37.026	1.2548	88.692	47.942	185
16.658	45.491	2.6044	90.057	31.348	185
20.991	43.147	2.414	89.998	22.118	385
18.962	31.265	0.61568	97.097	59.617	185
16.113	43.381	3.5155	87.871	26.638	105
16.686	32.857	2.9936	82.105	26.171	225
16.442	31.626	3.2011	89.64	36.217	185
16.307	39.706	0.7741	84.245	25.989	65
22.183	36.448	0.89199	80.66	24.51	105
21.089	33.423	1.9971	87.119	29.671	385
19.201	41.649	3.4449	79.593	33.155	225
20.712	45.936	4.8365	85.832	34.178	705
19.841	36.87	2.267	92.276	22.095	225
20.26	38.286	2.9483	86.989	33.875	185
16.028	38.043	3.3831	91.65	31.241	225
19.526	30.574	0.94618	83.369	24.116	105
18.15	40.265	0.33224	90.198	20.923	105
17.172	33.47	2.0189	83.343	35.498	145
18.035	41.534	2.1421	79.815	34.41	145
19.765	42.198	3.1083	73.876	36.292	145
19.408	37.938	3.5187	86.54	40.35	185
18.584	39.077	0.63853	85.746	34.53	185
20.916	54.334	5.2489	86.439	40.633	545
21.775	50.335	6.9763	77.111	33.527	665
17.836	35.925	2.1903	71.894	33.737	185
18.536	37.811	4.9933	75.861	50.148	225
18.649	41.581	3.7194	84.721	36.882	225
17.998	31.262	3.264	82.827	36.607	225
18.401	39.045	4.4227	68.775	29.223	305
18.723	36.276	5.1733	83.437	44.819	745
17.211	43.211	3.4188	80.574	32.25	65
18.569	44.881	3.811	74.162	35.726	185
15.319	33.417	3.3664	84.573	29.392	225
16.415	39.63	2.9214	80.312	36.375	345
17.471	28.017	0.46993	86.388	36.956	145
20.729	42.92	4.0581	80.43	38.206	225
16.358	30.5	1.757	90.161	24.119	145
18.376	43.338	3.2671	77.326	31.588	145
20.843	41.019	2.5475	70.973	37.834	145
17.512	32.129	2.8935	89.915	27.018	185
22.134	45.377	3.051	87.765	24.814	545
20.499	36.698	3.2003	90.49	36.458	145
15.964	33.246	1.8377	84.593	26.184	105
17.148	43.198	3.7362	70.984	37.017	305
18.556	44.628	3.8854	69.522	38.77	305
